1390	MN	27155	Traverse	Wheaton	4134	1486.881	574.088	30.744	11.870	1517.625	585.958	45.766649	96.500058
1391	MN	27157	Wabasha	Wabasha	21610	1359.765	525.008	64.284	24.820	1424.050	549.829	44.294912	92.215112
1392	MN	27159	Wadena	Wadena	13713	1385.686	535.017	20.668	7.980	1406.354	542.997	46.543768	95.003269
1393	MN	27161	Waseca	Waseca	19526	1096.214	423.251	24.755	9.558	1120.970	432.809	44.026702	93.577277
1394	MN	27163	Washington	Stillwater	201130	1014.508	391.704	81.479	31.459	1095.987	423.163	44.999023	92.909398
1395	MN	27165	Watonwan	St.-James	11876	1125.386	434.514	13.994	5.403	1139.380	439.917	43.984607	94.610969
1396	MN	27167	Wilkin	Breckenridge	7138	1946.197	751.431	0.506	0.195	1946.703	751.626	46.323696	96.478321
1397	MN	27169	Winona	Winona	49985	1622.118	626.303	39.597	15.289	1661.716	641.592	44.008825	91.741907
1398	MN	27171	Wright	Buffalo	89986	1711.346	660.754	138.913	53.635	1850.259	714.389	45.188927	93.915814
1399	MN	27173	Yellow-Medicine	Granite-Falls	11080	1963.095	757.955	14.069	5.432	1977.165	763.388	44.715391	95.826886
1400	MS	28001	Adams	Natchez	34340	1192.071	460.261	67.301	25.985	1259.372	486.246	31.535545	91.354348
1401	MS	28003	Alcorn	Corinth	34558	1035.717	399.893	3.786	1.462	1039.503	401.355	34.905759	88.539083
1402	MS	28005	Amite	Liberty	13599	1889.654	729.600	5.290	2.042	1894.944	731.642	31.189277	90.838531
1403	MS	28007	Attala	Kosciusko	19661	1903.969	735.126	5.110	1.973	1909.078	737.099	33.075866	89.572883
1404	MS	28009	Benton	Ashland	8026	1053.579	406.789	4.814	1.859	1058.393	408.648	34.792073	89.177445
1405	MS	28011	Bolivar	Rosedale-Cleveland	40633	2269.566	876.284	76.333	29.472	2345.899	905.757	33.803284	90.830139
1406	MS	28013	Calhoun	Pittsboro	15069	1519.126	586.538	3.709	1.432	1522.835	587.970	33.913502	89.324200
1407	MS	28015	Carroll	Vaiden-Carrollton	10769	1625.822	627.733	17.641	6.811	1643.463	634.545	33.459816	89.907136
1408	MS	28017	Chickasaw	Houston-Okolona	19440	1299.028	501.558	7.013	2.708	1306.041	504.265	33.934340	88.937882
1409	MS	28019	Choctaw	Ackerman	9758	1085.465	419.100	1.843	0.712	1087.308	419.812	33.343519	89.257179
1410	MS	28021	Claiborne	Port-Gibson	11831	1260.722	486.767	37.790	14.591	1298.512	501.358	31.963371	90.921014
1411	MS	28023	Clarke	Quitman	17955	1790.373	691.267	5.553	2.144	1795.926	693.411	32.056730	88.725147
1412	MS	28025	Clay	West-Point	21979	1058.165	408.560	19.322	7.460	1077.487	416.020	33.629550	88.722699
1413	MS	28027	Coahoma	Clarksdale	30622	1435.247	554.152	75.078	28.988	1510.325	583.140	34.248220	90.574240
1414	MS	28029	Copiah	Hazlehurst	28757	2011.389	776.602	7.205	2.782	2018.594	779.384	31.866098	90.404131
1415	MS	28031	Covington	Collins	19407	1071.712	413.790	2.968	1.146	1074.680	414.936	31.637664	89.549473
1416	MS	28033	DeSoto	Hernando	107199	1237.658	477.862	48.970	18.907	1286.628	496.770	34.904345	89.992068
1417	MS	28035	Forrest	Hattiesburg	72604	1208.429	466.577	9.306	3.593	1217.735	470.170	31.263019	89.276207
1418	MS	28037	Franklin	Meadville	8448	1462.295	564.595	5.550	2.143	1467.845	566.738	31.475548	90.899390
1419	MS	28039	George	Lucedale	19144	1238.771	478.292	13.829	5.340	1252.600	483.632	30.864663	88.624823
1420	MS	28041	Greene	Leakesville	13299	1846.192	712.819	15.200	5.869	1861.392	718.687	31.217053	88.639653
1421	MS	28043	Grenada	Grenada	23263	1092.437	421.792	71.444	27.585	1163.881	449.377	33.775041	89.803446
1422	MS	28045	Hancock	Bay-St.-Louis	42967	1235.105	476.877	195.932	75.650	1431.037	552.527	30.358127	89.462457
1423	MS	28047	Harrison	Biloxi-Gulfport	189601	1504.734	580.981	1023.487	395.171	2528.222	976.152	30.427896	89.079536
1424	MS	28049	Hinds	Jackson-Raymond	250800	2251.178	869.185	21.139	8.162	2272.317	877.347	32.294333	90.305374
1425	MS	28051	Holmes	Lexington	21609	1958.030	756.000	21.188	8.181	1979.218	764.180	33.108092	90.054764
1426	MS	28053	Humphreys	Belzoni	11206	1082.846	418.089	33.856	13.072	1116.702	431.161	33.128677	90.533467
1427	MS	28055	Issaquena	Mayersville	2274	1069.829	413.063	73.298	28.300	1143.127	441.364	32.791494	90.989754
1428	MS	28057	Itawamba	Fulton	22770	1378.669	532.307	21.009	8.112	1399.678	540.419	34.277717	88.372761
1429	MS	28059	Jackson	Pascagoula	131420	1882.665	726.901	819.471	316.400	2702.136	1043.301	30.455709	88.633143
1430	MS	28061	Jasper	Bay-Springs-Paulding	18149	1750.844	676.005	3.723	1.437	1754.567	677.442	31.998764	89.145831
1431	MS	28063	Jefferson	Fayette	9740	1345.207	519.387	20.216	7.805	1365.423	527.193	31.739326	91.046970
1432	MS	28065	Jefferson-Davis	Prentiss	13962	1057.768	408.407	1.802	0.696	1059.570	409.102	31.577201	89.818818
1433	MS	28067	Jones	Laurel-Ellisville	64958	1796.974	693.815	15.316	5.914	1812.290	699.729	31.652274	89.173780
1434	MS	28069	Kemper	De-Kalb	10453	1984.276	766.133	2.247	0.868	1986.524	767.001	32.752680	88.651909
1435	MS	28071	Lafayette	Oxford	38744	1634.577	631.114	124.768	48.173	1759.345	679.287	34.354615	89.512229
1436	MS	28073	Lamar	Purvis	39070	1287.397	497.067	8.860	3.421	1296.257	500.488	31.202475	89.474196
1437	MS	28075	Lauderdale	Meridian	78161	1822.081	703.510	30.478	11.767	1852.559	715.277	32.400078	88.678186
1438	MS	28077	Lawrence	Monticello	13258	1115.321	430.628	13.226	5.107	1128.548	435.735	31.552943	90.097419
1439	MS	28079	Leake	Carthage	20940	1509.204	582.707	6.954	2.685	1516.158	585.392	32.731300	89.525219
1440	MS	28081	Lee	Tupelo	75755	1164.430	449.589	9.205	3.554	1173.635	453.143	34.276904	88.682514
1441	MS	28083	Leflore	Greenwood	37947	1533.085	591.927	37.357	14.424	1570.442	606.351	33.564765	90.266224
1442	MS	28085	Lincoln	Brookhaven	33166	1516.970	585.705	6.389	2.467	1523.359	588.172	31.539980	90.447108
1443	MS	28087	Lowndes	Columbus	61586	1300.941	502.296	36.653	14.152	1337.594	516.448	33.508233	88.422328
1444	MS	28089	Madison	Canton	74674	1857.308	717.111	64.378	24.857	1921.686	741.967	32.570561	90.083988
1445	MS	28091	Marion	Columbia	25595	1404.661	542.343	16.152	6.236	1420.813	548.579	31.240902	89.823725
1446	MS	28093	Marshall	Holly-Springs	34993	1829.377	706.326	8.996	3.473	1838.373	709.800	34.771173	89.494835
1447	MS	28095	Monroe	Aberdeen	38014	1979.201	764.174	20.377	7.868	1999.577	772.041	33.899309	88.500821
1448	MS	28097	Montgomery	Winona	12189	1053.725	406.845	2.634	1.017	1056.359	407.862	33.480389	89.651425
1449	MS	28099	Neshoba	Philadelphia	28684	1476.288	569.998	4.258	1.644	1480.546	571.642	32.747316	89.129960
1450	MS	28101	Newton	Decatur	21838	1497.097	578.033	4.006	1.547	1501.103	579.579	32.405252	89.118310
1451	MS	28103	Noxubee	Macon	12548	1799.493	694.788	13.620	5.259	1813.113	700.047	33.115598	88.581593
1452	MS	28105	Oktibbeha	Starkville	42902	1185.464	457.710	10.860	4.193	1196.324	461.903	33.439846	88.862340
1453	MS	28107	Panola	Batesville-Sardis	34274	1772.062	684.197	54.228	20.938	1826.290	705.135	34.364489	89.962225
1454	MS	28109	Pearl-River	Poplarville	48621	2101.335	811.330	19.692	7.603	2121.026	818.933	30.716802	89.605044
1455	MS	28111	Perry	New-Augusta	12138	1676.182	647.177	7.827	3.022	1684.009	650.200	31.214610	88.990953
1456	MS	28113	Pike	Magnolia	38940	1059.017	408.889	4.908	1.895	1063.925	410.784	31.200988	90.433906
1457	MS	28115	Pontotoc	Pontotoc	26726	1288.135	497.352	9.435	3.643	1297.571	500.995	34.247321	89.015613
1458	MS	28117	Prentiss	Booneville	25556	1074.655	414.927	8.588	3.316	1083.242	418.242	34.617939	88.530079
1459	MS	28119	Quitman	Marks	10117	1048.527	404.838	4.287	1.655	1052.814	406.494	34.260657	90.267437
1460	MS	28121	Rankin	Brandon	115327	2005.988	774.516	81.772	31.572	2087.759	806.088	32.265894	89.998890
1461	MS	28123	Scott	Forest	28423	1577.518	609.083	3.370	1.301	1580.888	610.384	32.392083	89.517949
1462	MS	28125	Sharkey	Rolling-Fork	6580	1107.766	427.711	18.579	7.173	1126.344	434.884	32.915089	90.837017
1463	MS	28127	Simpson	Mendenhall	27639	1524.807	588.731	4.653	1.796	1529.459	590.528	31.911087	89.861628
1464	MS	28129	Smith	Raleigh	16182	1646.940	635.887	3.572	1.379	1650.512	637.266	31.985054	89.518021
1465	MS	28131	Stone	Wiggins	13622	1153.492	445.366	7.006	2.705	1160.498	448.071	30.796000	89.129526
1466	MS	28133	Sunflower	Indianola	34369	1796.908	693.790	34.771	13.425	1831.680	707.215	33.587683	90.583678
1467	MS	28135	Tallahatchie	Charleston-Sumner	14903	1667.749	643.922	21.132	8.159	1688.881	652.081	33.944274	90.228476
1468	MS	28137	Tate	Senatobia	25370	1047.596	404.479	16.755	6.469	1064.351	410.948	34.644651	89.964667
1469	MS	28139	Tippah	Ripley	20826	1185.969	457.905	5.350	2.066	1191.319	459.971	34.768954	88.925834
1470	MS	28141	Tishomingo	Iuka	19163	1098.477	424.124	52.868	20.412	1151.345	444.537	34.728895	88.242743
1471	MS	28143	Tunica	Tunica	9227	1177.949	454.809	67.268	25.972	1245.218	480.781	34.672958	90.373780
1472	MS	28145	Union	New-Albany	25362	1075.960	415.431	3.737	1.443	1079.697	416.873	34.489085	88.999738
1473	MS	28147	Walthall	Tylertown	15156	1045.891	403.821	1.607	0.621	1047.499	404.442	31.136883	90.113381
1474	MS	28149	Warren	Vicksburg	49644	1519.316	586.611	83.273	32.152	1602.589	618.763	32.342364	90.854800
1475	MS	28151	Washington	Greenville	62977	1875.116	723.986	96.530	37.270	1971.646	761.257	33.354493	90.963533
1476	MS	28153	Wayne	Waynesboro	21216	2098.731	810.324	8.235	3.180	2106.966	813.504	31.649588	88.652793
1477	MS	28155	Webster	Walthall	10294	1094.251	422.493	2.200	0.849	1096.451	423.342	33.586740	89.243714
1478	MS	28157	Wilkinson	Woodville	10312	1752.657	676.705	28.365	10.952	1781.021	687.656	31.175595	91.266230
1479	MS	28159	Winston	Louisville	20160	1572.043	606.969	8.125	3.137	1580.168	610.106	33.093326	89.054088
1480	MS	28161	Yalobusha	Coffeeville-Water-Valley	13051	1209.835	467.120	72.211	27.881	1282.046	495.001	34.054653	89.727103
1481	MS	28163	Yazoo	Yazoo-City	28149	2381.448	919.482	37.918	14.640	2419.366	934.122	32.797792	90.387941
1482	MO	29001	Adair	Kirksville	24977	1468.536	567.005	5.991	2.313	1474.527	569.318	40.190406	92.585788
1483	MO	29003	Andrew	Savannah	16492	1127.119	435.183	3.413	1.318	1130.532	436.501	39.962974	94.822187
1484	MO	29005	Atchison	Rock-Port	6430	1410.812	544.718	6.847	2.643	1417.659	547.361	40.424242	95.449856
1485	MO	29007	Audrain	Mexico	25853	1795.110	693.096	9.563	3.692	1804.673	696.788	39.206389	91.796348
1486	MO	29009	Barry	Cassville	34010	2017.765	779.063	30.641	11.831	2048.406	790.894	36.700136	93.831759
1487	MO	29011	Barton	Lamar	12541	1539.100	594.250	6.405	2.473	1545.505	596.723	37.497277	94.325534
1488	MO	29013	Bates	Butler	16653	2197.518	848.466	7.512	2.900	2205.030	851.367	38.245471	94.361720
1489	MO	29015	Benton	Warsaw	17180	1827.267	705.512	121.656	46.972	1948.923	752.483	38.293859	93.299420
1490	MO	29017	Bollinger	Marble-Hill	12029	1607.713	620.741	1.187	0.458	1608.900	621.200	37.343327	90.010763
1491	MO	29019	Boone	Columbia	135454	1775.256	685.430	15.232	5.881	1790.487	691.311	38.989761	92.313387
1492	MO	29021	Buchanan	St.-Joseph	85998	1061.197	409.730	12.532	4.839	1073.729	414.569	39.722544	94.827011
1493	MO	29023	Butler	Poplar-Bluff	40867	1806.618	697.539	3.709	1.432	1810.327	698.971	36.723851	90.387743
1494	MO	29025	Caldwell	Kingston	8969	1111.989	429.341	0.974	0.376	1112.963	429.718	39.659262	93.978982
1495	MO	29027	Callaway	Fulton	40766	2172.576	838.836	21.223	8.194	2193.798	847.030	38.824557	91.945725
1496	MO	29029	Camden	Camdenton	37051	1696.812	655.143	139.119	53.714	1835.931	708.857	38.086511	92.769807
1497	MO	29031	Cape-Girardeau	Jackson	68693	1498.618	578.619	19.864	7.669	1518.481	586.289	37.358761	89.628002
1498	MO	29033	Carroll	Carrollton	10285	1799.322	694.722	19.614	7.573	1818.936	702.295	39.416811	93.479299
1499	MO	29035	Carter	Van-Buren	5941	1314.634	507.583	3.729	1.440	1318.363	509.023	36.947814	90.936667
1500	MO	29037	Cass	Harrisonville	82092	1810.377	698.991	9.540	3.683	1819.917	702.674	38.689373	94.376663
1501	MO	29039	Cedar	Stockton	13733	1232.662	475.933	58.465	22.574	1291.127	498.507	37.730500	93.885396
1502	MO	29041	Chariton	Keytesville	8438	1957.696	755.871	32.073	12.384	1989.769	768.254	39.506036	92.976457
1503	MO	29043	Christian	Ozark	54285	1458.580	563.161	2.304	0.890	1460.884	564.050	37.015357	93.236723
1504	MO	29045	Clark	Kahoka	7416	1313.929	507.311	11.885	4.589	1325.814	511.900	40.407943	91.729061
1505	MO	29047	Clay	Liberty	184006	1026.537	396.348	32.415	12.515	1058.952	408.864	39.253674	94.474033
1506	MO	29049	Clinton	Plattsburg	18979	1084.590	418.762	12.199	4.710	1096.789	423.473	39.601426	94.389768
1507	MO	29051	Cole	Jefferson-City	71397	1013.836	391.444	19.775	7.635	1033.611	399.079	38.540006	92.240737
1508	MO	29053	Cooper	Boonville	16670	1463.417	565.028	13.447	5.192	1476.864	570.220	38.855280	92.804980
1509	MO	29055	Crawford	Steelville	22804	1923.112	742.518	3.284	1.268	1926.397	743.786	38.025235	91.326338
1510	MO	29057	Dade	Greenfield	7923	1269.978	490.341	41.336	15.960	1311.314	506.301	37.416470	93.833128
1511	MO	29059	Dallas	Buffalo	15661	1402.590	541.543	3.345	1.291	1405.935	542.835	37.675356	93.040866
1512	MO	29061	Daviess	Gallatin	8016	1468.438	566.967	5.457	2.107	1473.896	569.074	39.960585	93.986670
1513	MO	29063	DeKalb	Maysville	11597	1098.670	424.199	4.065	1.569	1102.734	425.768	39.881288	94.405092
1514	MO	29065	Dent	Salem	14927	1951.656	753.539	2.522	0.974	1954.178	754.512	37.630171	91.508318
1515	MO	29067	Douglas	Ava	13084	2109.627	814.532	0.190	0.073	2109.817	814.605	36.929195	92.527002
1516	MO	29069	Dunklin	Kennett	33155	1413.149	545.620	3.868	1.493	1417.016	547.113	36.298597	90.065730
1517	MO	29071	Franklin	Union	93807	2390.068	922.811	20.314	7.843	2410.382	930.654	38.427346	91.036088
1518	MO	29073	Gasconade	Hermann	15342	1348.525	520.668	14.055	5.427	1362.580	526.095	38.449325	91.512590
1519	MO	29075	Gentry	Albany	6861	1273.035	491.522	0.741	0.286	1273.776	491.808	40.203034	94.421535
1520	MO	29077	Greene	Springfield	240391	1748.173	674.973	7.310	2.822	1755.482	677.796	37.216298	93.316087
1521	MO	29079	Grundy	Trenton	10432	1128.761	435.817	5.601	2.162	1134.362	437.980	40.108464	93.585174
1522	MO	29081	Harrison	Bethany	8850	1878.076	725.129	3.429	1.324	1881.505	726.453	40.333346	93.973775
1523	MO	29083	Henry	Clinton	21997	1819.425	702.484	77.882	30.070	1897.307	732.554	38.386717	93.774593
1524	MO	29085	Hickory	Hermitage	8940	1032.442	398.628	33.955	13.110	1066.397	411.738	37.916612	93.333791
1525	MO	29087	Holt	Oregon	5351	1196.228	461.866	18.607	7.184	1214.835	469.051	40.096286	95.218262
1526	MO	29089	Howard	Fayette	10212	1206.248	465.735	12.474	4.816	1218.723	470.552	39.148740	92.695248
1527	MO	29091	Howell	West-Plains	37238	2402.837	927.741	1.516	0.585	2404.353	928.326	36.786515	91.877646
1528	MO	29093	Iron	Ironton	10697	1427.961	551.339	1.849	0.714	1429.810	552.053	37.539303	90.743905
1529	MO	29095	Jackson	Independence	654880	1566.539	604.844	29.958	11.567	1596.497	616.411	39.024005	94.463242
1530	MO	29097	Jasper	Carthage	104686	1656.901	639.733	4.114	1.589	1661.015	641.322	37.148298	94.412695
1531	MO	29099	Jefferson	Hillsboro	198099	1701.094	656.796	18.882	7.290	1719.976	664.087	38.285842	90.499266
1532	MO	29101	Johnson	Warrensburg	48258	2150.829	830.440	6.699	2.587	2157.529	833.027	38.745484	93.796313
1533	MO	29103	Knox	Edina	4361	1309.775	505.707	2.763	1.067	1312.538	506.774	40.136849	92.147931
1534	MO	29105	Laclede	Lebanon	32513	1983.552	765.854	5.552	2.144	1989.104	767.997	37.661192	92.624110
1535	MO	29107	Lafayette	Lexington	32960	1629.910	629.312	24.726	9.547	1654.636	638.858	39.065505	93.802149
1536	MO	29109	Lawrence	Mount-Vernon	35204	1587.859	613.076	0.785	0.303	1588.643	613.379	37.055340	93.810362
1537	MO	29111	Lewis	Monticello	10494	1307.963	505.007	15.140	5.846	1323.103	510.853	40.085720	91.675261
1538	MO	29113	Lincoln	Troy	38944	1632.962	630.490	25.702	9.924	1658.664	640.414	39.032384	90.932197
1539	MO	29115	Linn	Linneus	13754	1606.704	620.352	2.878	1.111	1609.582	621.463	39.833088	93.086909
1540	MO	29117	Livingston	Chillicothe	14558	1384.409	534.523	10.236	3.952	1394.645	538.475	39.780413	93.553509
1541	MO	29119	McDonald	Macon	21681	1397.329	539.512	0.496	0.192	1397.825	539.703	36.621553	94.384328
1542	MO	29121	Macon	Fredericktown	15762	2081.751	803.769	22.695	8.762	2104.445	812.531	39.830285	92.564634
1543	MO	29123	Madison	Vienna	11800	1286.528	496.731	2.253	0.870	1288.781	497.601	37.503750	90.312535
1544	MO	29125	Maries	Palmyra	8903	1366.809	527.728	5.816	2.246	1372.625	529.974	38.148173	91.899426
1545	MO	29127	Marion	Pineville	28289	1134.608	438.075	15.468	5.972	1150.076	444.047	39.770045	91.507631
1546	MO	29129	Mercer	Princeton	3757	1176.310	454.176	2.594	1.002	1178.904	455.177	40.428383	93.577593
1547	MO	29131	Miller	Tuscumbia	23564	1533.934	592.255	19.905	7.685	1553.839	599.941	38.238974	92.481091
1548	MO	29133	Mississippi	Charleston	13427	1070.071	413.157	40.791	15.749	1110.862	428.906	36.843567	89.332848
1549	MO	29135	Moniteau	California	14827	1078.778	416.519	6.032	2.329	1084.810	418.847	38.635825	92.604192
1550	MO	29137	Monroe	Paris	9311	1673.086	645.982	62.792	24.244	1735.877	670.226	39.511236	91.990523
1551	MO	29139	Montgomery	Montgomery-City	12136	1392.020	537.462	7.461	2.881	1399.482	540.343	38.936879	91.465956
1552	MO	29141	Morgan	Versailles	19309	1547.291	597.412	42.684	16.480	1589.975	613.893	38.364764	92.847468
1553	MO	29143	New-Madrid	New-Madrid	19760	1756.040	678.011	51.815	20.006	1807.855	698.017	36.588288	89.677079
1554	MO	29145	Newton	Neosho	52636	1622.412	626.417	0.631	0.244	1623.043	626.660	36.904767	94.367818
1555	MO	29147	Nodaway	Maryville	21912	2270.435	876.620	2.939	1.135	2273.374	877.754	40.359654	94.877899
1556	MO	29149	Oregon	Alton	10344	2049.724	791.403	0.474	0.183	2050.198	791.586	36.636805	91.427323
1557	MO	29151	Osage	Linn	13062	1569.810	606.107	18.905	7.299	1588.715	613.407	38.464962	91.859336
1558	MO	29153	Ozark	Gainesville	9542	1922.154	742.148	33.463	12.920	1955.617	755.068	36.631583	92.454849
1559	MO	29155	Pemiscot	Caruthersville	20047	1277.066	493.078	50.063	19.329	1327.129	512.407	36.193331	89.767306
1560	MO	29157	Perry	Perryville	18132	1229.383	474.668	24.887	9.609	1254.270	484.277	37.709917	89.837773
1561	MO	29159	Pettis	Sedalia	39403	1773.687	684.824	3.934	1.519	1777.621	686.343	38.710464	93.264073
1562	MO	29161	Phelps	Rolla	39825	1742.679	672.852	3.705	1.430	1746.383	674.282	37.922046	91.773706
1563	MO	29163	Pike	Bowling-Green	18351	1742.604	672.823	31.043	11.986	1773.647	684.809	39.360621	91.145704
1564	MO	29165	Platte	Platte-City	73781	1088.655	420.332	17.850	6.892	1106.505	427.224	39.315400	94.729377
1565	MO	29167	Polk	Bolivar	26992	1650.350	637.204	13.624	5.260	1663.974	642.464	37.614444	93.414173
1566	MO	29169	Pulaski	Waynesville	41165	1416.775	547.020	11.360	4.386	1428.135	551.406	37.846470	92.198851
1567	MO	29171	Putnam	Unionville	5223	1341.346	517.897	4.554	1.758	1345.900	519.655	40.474568	93.006905
1568	MO	29173	Ralls	New-London	9626	1219.880	470.998	33.200	12.819	1253.080	483.817	39.535247	91.497480
1569	MO	29175	Randolph	Huntsville	24663	1249.201	482.319	13.808	5.331	1263.009	487.651	39.427644	92.480268
1570	MO	29177	Ray	Richmond	23354	1474.909	569.465	10.641	4.109	1485.550	573.574	39.321065	94.023249
1571	MO	29179	Reynolds	Centerville	6689	2100.993	811.198	8.323	3.214	2109.317	814.412	37.365801	90.977822
1572	MO	29181	Ripley	Doniphan	13509	1630.309	629.466	5.690	2.197	1635.998	631.663	36.617310	90.809759
1573	MO	29183	St.-Charles	St.-Charles	283883	1451.485	560.421	82.691	31.927	1534.175	592.348	38.784300	90.651859
1574	MO	29185	St.-Clair	Osceola	9652	1752.530	676.656	65.391	25.247	1817.921	701.903	38.051170	93.779268
1575	MO	29186	Ste.-Genevieve	Farmington	17842	1301.181	502.389	16.958	6.548	1318.139	508.936	37.907931	90.172602
1576	MO	29187	St.-Francois	Clayton	55641	1164.106	449.464	7.609	2.938	1171.716	452.402	37.839741	90.505677
1577	MO	29189	St.-Louis	Ste.-Genevieve	1016315	1315.210	507.805	41.152	15.889	1356.362	523.694	38.654152	90.378480
1578	MO	29195	Saline	Marshall	23756	1956.864	755.550	23.404	9.036	1980.268	764.586	39.123835	93.204459
1579	MO	29197	Schuyler	Lancaster	4170	797.375	307.868	0.746	0.288	798.122	308.156	40.467327	92.527046
1580	MO	29199	Scotland	Memphis	4983	1135.620	438.465	2.034	0.785	1137.654	439.251	40.438738	92.146612
1581	MO	29201	Scott	Benton	40422	1090.412	421.010	13.016	5.026	1103.428	426.036	37.042732	89.578552
1582	MO	29203	Shannon	Eminence	8324	2599.913	1003.832	0.398	0.154	2600.311	1003.986	37.125329	91.398422
1583	MO	29205	Shelby	Shelbyville	6799	1297.415	500.935	3.871	1.495	1301.286	502.429	39.774758	92.085447
1584	MO	29207	Stoddard	Bloomfield	29705	2142.240	827.123	4.708	1.818	2146.948	828.941	36.847028	89.958709
1585	MO	29209	Stone	Galena	28658	1199.745	463.224	123.496	47.682	1323.241	510.906	36.714982	93.457028
1586	MO	29211	Sullivan	Milan	7219	1685.949	650.949	1.244	0.480	1687.193	651.429	40.209880	93.133984
1587	MO	29213	Taney	Forsyth	39703	1637.794	632.356	49.523	19.121	1687.317	651.477	36.650639	93.165123
1588	MO	29215	Texas	Houston	23003	3052.394	1178.536	1.816	0.701	3054.209	1179.237	37.294746	91.971220
1589	MO	29217	Vernon	Nevada	20454	2159.929	833.953	7.999	3.088	2167.928	837.042	37.849768	94.348557
1590	MO	29219	Warren	Warrenton	24525	1117.098	431.314	16.641	6.425	1133.739	437.739	38.765482	91.136528
1591	MO	29221	Washington	Potosi	23344	1967.340	759.594	7.424	2.867	1974.764	762.461	37.956596	90.830720
1592	MO	29223	Wayne	Greenville	13259	1971.070	761.034	33.811	13.055	2004.881	774.089	37.113637	90.492489
1593	MO	29225	Webster	Marshfield	31045	1536.681	593.316	0.958	0.370	1537.639	593.686	37.266991	92.895017
1594	MO	29227	Worth	Grant-City	2382	690.284	266.520	0.603	0.233	690.887	266.753	40.475472	94.427608
1595	MO	29229	Wright	Hartville	17955	1766.698	682.126	2.732	1.055	1769.430	683.181	37.227226	92.468021
1596	MO	29510	St.-Louis-[10]	—	348189	160.382	61.924	10.943	4.225	171.325	66.149	38.627718	90.242806
1597	MT	30001	Beaverhead	Dillon	9202	14354.507	5542.307	77.007	29.733	14431.514	5572.039	45.186254	112.865870
1598	MT	30003	Big-Horn	Hardin	12671	12936.490	4994.807	51.388	19.841	12987.878	5014.648	45.510113	107.483754
1599	MT	30005	Blaine	Chinook	7009	10945.753	4226.179	32.989	12.737	10978.742	4238.916	48.459793	108.956778
1600	MT	30007	Broadwater	Townsend	4385	3085.580	1191.349	123.252	47.588	3208.832	1238.937	46.306192	111.494245
1601	MT	30009	Carbon	Red-Lodge	9552	5304.272	2047.991	36.765	14.195	5341.038	2062.186	45.313192	109.087584
1602	MT	30011	Carter	Ekalaka	1360	8649.437	3339.567	22.606	8.728	8672.044	3348.295	45.556276	104.481226
1603	MT	30013	Cascade	Great-Falls	80357	6987.538	2697.904	35.607	13.748	7023.145	2711.652	47.433941	111.324241
1604	MT	30015	Chouteau	Fort-Benton	5970	10290.645	3973.240	61.537	23.759	10352.182	3997.000	47.915101	110.396756
1605	MT	30017	Custer	Miles-City	11696	9798.251	3783.126	26.134	10.090	9824.386	3793.217	46.324144	105.766538
1606	MT	30019	Daniels	Scobey	2017	3693.547	1426.086	1.117	0.431	3694.663	1426.518	48.791520	105.399545
1607	MT	30021	Dawson	Glendive	9059	6146.398	2373.138	25.877	9.991	6172.275	2383.129	47.173749	104.802589
1608	MT	30023	Deer-Lodge	Anaconda	9417	1908.765	736.978	10.841	4.186	1919.607	741.164	46.120620	112.987460
1609	MT	30025	Fallon	Baker	2837	4196.635	1620.330	6.965	2.689	4203.600	1623.019	46.371424	104.414158
1610	MT	30027	Fergus	Lewistown	11893	11238.393	4339.168	28.999	11.197	11267.392	4350.365	47.111314	109.448969
1611	MT	30029	Flathead	Kalispell	74471	13204.632	5098.337	409.513	158.114	13614.144	5256.451	48.267880	114.321279
1612	MT	30031	Gallatin	Bozeman	67831	6749.099	2605.842	67.333	25.997	6816.432	2631.839	45.663871	111.186786
1613	MT	30033	Garfield	Jordan	1279	12090.226	4668.062	464.853	179.481	12555.079	4847.543	47.207335	106.979639
1614	MT	30035	Glacier	Cut-Bank	13247	7756.283	2994.718	109.788	42.390	7866.071	3037.107	48.627154	112.810119
1615	MT	30037	Golden-Valley	Ryegate	1042	3044.021	1175.303	2.842	1.097	3046.863	1176.400	46.390395	109.125302
1616	MT	30039	Granite	Philipsburg	2830	4474.060	1727.444	14.684	5.669	4488.743	1733.113	46.437588	113.365536
1617	MT	30041	Hill	Havre	16673	7501.541	2896.361	50.987	19.686	7552.528	2916.047	48.559559	110.030529
1618	MT	30043	Jefferson	Boulder	10049	4290.668	1656.636	5.681	2.193	4296.349	1658.830	46.119657	112.117726
1619	MT	30045	Judith-Basin	Stanford	2329	4842.881	1869.847	2.234	0.862	4845.115	1870.709	47.047569	110.184154
1620	MT	30047	Lake	Polson	26507	3868.856	1493.774	414.260	159.947	4283.116	1653.720	47.652922	114.126444
1621	MT	30049	Lewis-and-Clark	Helena	55716	8963.843	3460.959	94.797	36.601	9058.640	3497.560	46.813873	112.153933
1622	MT	30051	Liberty	Chester	2158	3703.057	1429.759	45.159	17.436	3748.216	1447.194	48.550900	111.004866
1623	MT	30053	Lincoln	Libby	18837	9356.769	3612.669	161.719	62.440	9518.488	3675.109	48.558617	115.359348
1624	MT	30055	McCone	Virginia-City	1977	6844.108	2642.525	104.237	40.246	6948.345	2682.771	47.635270	105.729721
1625	MT	30057	Madison	Circle	6851	9289.095	3586.540	42.235	16.307	9331.330	3602.847	45.435828	111.932243
