-13530.00,0.88,4140.00,-66724.59,-66727.48
-13540.00,-0.74,4142.00,-68239.38,-68236.97
-13550.00,0.85,4144.00,-66818.77,-66821.56
-13560.00,-0.98,4146.00,-68754.66,-68751.47
-13570.00,1.10,4148.00,-66563.68,-66567.27
-13580.00,-1.11,4150.00,-68906.80,-68903.17
-13590.00,0.83,4152.00,-67116.63,-67119.34
-13600.00,-0.66,4154.00,-68488.75,-68486.59
-13610.00,0.77,4156.00,-67146.23,-67148.76
-13620.00,-0.99,4158.00,-69085.31,-69082.08
-13630.00,1.23,4160.00,-66772.05,-66776.07
-13640.00,-1.26,4162.00,-69307.34,-69303.20
-13650.00,0.77,4164.00,-67477.64,-67480.16
-13660.00,-0.44,4166.00,-68619.58,-68618.13
-13670.00,0.65,4168.00,-67520.42,-67522.56
-13680.00,-1.00,4170.00,-69385.35,-69382.09
-13690.00,1.40,4172.00,-66952.00,-66956.60
-13700.00,-1.89,4174.00,-70202.62,-70196.40
-13710.00,0.68,4176.00,-67847.63,-67849.85
-13720.00,0.25,4178.00,-68276.70,-68277.54
-13730.00,0.13,4180.00,-68319.33,-68319.76
-13740.00,-1.04,4182.00,-69694.32,-69690.89
-13750.00,1.53,4184.00,-67171.94,-67176.99
-13760.00,3.52,4186.00,-65080.08,-65091.66
-13770.00,2.16,4188.00,-66619.35,-66626.43
-13780.00,1.15,4190.00,-67729.38,-67733.15
-13790.00,-0.92,4192.00,-69675.24,-69672.23
-13800.00,0.80,4194.00,-68097.55,-68100.19
-13810.00,0.75,4196.00,-68293.69,-68296.15
-13820.00,0.88,4198.00,-68049.49,-68052.38
-13830.00,-1.09,4200.00,-70111.63,-70108.04
-13840.00,1.16,4202.00,-68034.38,-68038.21
-13850.00,0.99,4204.00,-68105.45,-68108.72
-13860.00,0.67,4206.00,-68469.79,-68472.02
-13870.00,-0.65,4208.00,-69995.29,-69993.16
-13880.00,0.88,4210.00,-68393.61,-68396.51
-13890.00,1.12,4212.00,-68156.94,-68160.62
-13900.00,1.39,4214.00,-68101.39,-68105.97
-13910.00,-1.09,4216.00,-70546.29,-70542.68
-13920.00,0.46,4218.00,-68951.59,-68953.10
-13930.00,0.41,4220.00,-69218.62,-69219.96
-13940.00,0.83,4222.00,-68799.26,-68802.00
-13950.00,-1.12,4224.00,-70675.12,-70671.41
-13960.00,2.13,4226.00,-67625.79,-67632.82
-13970.00,1.71,4228.00,-68090.14,-68095.81
-13980.00,-0.35,4230.00,-70055.22,-70054.05
-13990.00,0.62,4232.00,-69259.57,-69261.61
-14000.00,0.45,4234.00,-69528.02,-69529.50
-14010.00,1.00,4236.00,-68858.98,-68862.29
-14020.00,-2.83,4238.00,-72830.52,-72821.16
-14030.00,1.49,4240.00,-68647.29,-68652.23
-14040.00,-1.75,4242.00,-71775.67,-71769.88
-14050.00,-1.04,4244.00,-71157.51,-71154.08
-14060.00,0.52,4246.00,-69777.18,-69778.91
-14070.00,0.11,4248.00,-70089.09,-70089.45
-14080.00,-0.84,4250.00,-71090.52,-71087.72
-14090.00,-1.16,4252.00,-71610.21,-71606.36
-14100.00,1.93,4254.00,-68444.64,-68451.02
-14110.00,6.06,4256.00,-64315.20,-64335.29
-14120.00,0.14,4258.00,-70446.02,-70446.51
-14130.00,-0.96,4260.00,-71508.91,-71505.73
-14140.00,0.75,4262.00,-69760.35,-69762.83
-14150.00,-4.15,4264.00,-74873.07,-74859.30
-14160.00,5.53,4266.00,-65197.94,-65216.29
-14170.00,1.07,4268.00,-69580.18,-69583.74
-14180.00,1.47,4270.00,-69387.89,-69392.76
-14190.00,0.41,4272.00,-70498.16,-70499.50
-14200.00,-0.47,4274.00,-71268.71,-71267.16
-14210.00,0.66,4276.00,-70316.74,-70318.94
-14220.00,1.00,4278.00,-70070.79,-70074.12
-14230.00,2.46,4280.00,-68496.09,-68504.28
-14240.00,-1.79,4282.00,-72890.21,-72884.26
-14250.00,-0.81,4284.00,-72045.85,-72043.17
-14260.00,-0.93,4286.00,-72053.84,-72050.75
-14270.00,0.28,4288.00,-70938.75,-70939.70
-14280.00,-0.81,4290.00,-72208.34,-72205.64
-14290.00,-1.28,4292.00,-72571.27,-72567.02
-14300.00,-1.20,4294.00,-72543.40,-72539.41
-14310.00,2.10,4296.00,-69447.71,-69454.71
-14320.00,-0.53,4298.00,-71998.28,-71996.52
-14330.00,0.29,4300.00,-71190.23,-71191.18
-14340.00,0.03,4302.00,-71664.61,-71664.70
-14350.00,1.16,4304.00,-70489.22,-70493.09
-14360.00,-1.91,4306.00,-73515.24,-73508.89
-14370.00,2.96,4308.00,-68871.29,-68881.15
-14380.00,-3.27,4310.00,-75096.49,-75085.58
-14390.00,-1.07,4312.00,-72821.71,-72818.14
-14400.00,0.81,4314.00,-71143.14,-71145.86
-14410.00,-5.21,4316.00,-77210.74,-77193.35
-14420.00,5.58,4318.00,-66324.20,-66342.82
-14430.00,0.01,4320.00,-72067.37,-72067.41
-14440.00,0.98,4322.00,-71191.73,-71195.01
-14450.00,0.33,4324.00,-71729.17,-71730.27
-14460.00,-1.41,4326.00,-73614.26,-73609.54
-14470.00,68.00,4328.00,-4344.26,-4571.60
-14480.00,0.77,4330.00,-71455.17,-71457.74
-14490.00,-0.32,4332.00,-72648.83,-72647.75
-14500.00,0.12,4334.00,-72382.10,-72382.49
-14510.00,-1.07,4336.00,-73466.60,-73463.01
-14520.00,1.40,4338.00,-71045.03,-71049.73
-14530.00,-2.74,4340.00,-75391.25,-75382.07
-14540.00,3.15,4342.00,-69417.68,-69428.23
-14550.00,0.92,4344.00,-71658.63,-71661.71
-14560.00,-0.91,4346.00,-73699.05,-73696.01
-14570.00,2.34,4348.00,-70411.23,-70419.06
-14580.00,-80.24,4350.00,-152954.85,-152685.90
-14590.00,-0.45,4352.00,-73375.45,-73373.95
-14600.00,0.50,4354.00,-72426.23,-72427.90
-14610.00,-0.58,4356.00,-73436.64,-73434.68
-14620.00,1.00,4358.00,-72053.31,-72056.67
-14630.00,-2.27,4360.00,-75366.70,-75359.09
-14640.00,1.74,4362.00,-71263.24,-71269.07
-14650.00,0.60,4364.00,-72583.43,-72585.44
-14660.00,-0.78,4366.00,-74048.73,-74046.12
-14670.00,-0.39,4368.00,-73547.18,-73545.87
-14680.00,0.93,4370.00,-72374.23,-72377.36
-14690.00,1.70,4372.00,-71742.78,-71748.48
-14700.00,-1.29,4374.00,-74614.46,-74610.11
-14710.00,-0.54,4376.00,-73967.27,-73965.45
-14720.00,0.01,4378.00,-73587.24,-73587.28
-14730.00,0.68,4380.00,-72812.26,-72814.54
-14740.00,-1.04,4382.00,-74589.57,-74586.08
-14750.00,-1.93,4384.00,-75680.16,-75673.66
-14760.00,71.53,4386.00,-2135.79,-2376.51
-14770.00,-0.08,4388.00,-73759.06,-73758.78
-14780.00,0.34,4390.00,-73549.58,-73550.73
-14790.00,0.29,4392.00,-73554.95,-73555.93
-14800.00,1.47,4394.00,-72339.85,-72344.80
-14810.00,-12.25,4396.00,-86276.97,-86235.71
-14820.00,1.78,4398.00,-72245.07,-72251.07
-14830.00,2.44,4400.00,-71516.07,-71524.28
-14840.00,0.73,4402.00,-73431.03,-73433.48
-14850.00,-2.45,4404.00,-76648.41,-76640.15
-14860.00,-0.40,4406.00,-74498.93,-74497.58
-14870.00,-0.62,4408.00,-74903.54,-74901.45
-14880.00,-0.50,4410.00,-74872.73,-74871.04
-14890.00,-1.55,4412.00,-75801.84,-75796.62
-14900.00,-2.51,4414.00,-76917.18,-76908.71
-14910.00,-0.85,4416.00,-75389.44,-75386.56
-14920.00,1.50,4418.00,-72917.88,-72922.95
-14930.00,0.49,4420.00,-74039.98,-74041.63
-14940.00,-0.68,4422.00,-75381.11,-75378.80
-14950.00,-0.71,4424.00,-75298.73,-75296.34
-14960.00,0.97,4426.00,-73685.39,-73688.66
-14970.00,1.95,4428.00,-72896.90,-72903.50
-14980.00,-1.28,4430.00,-76047.72,-76043.38
-14990.00,0.06,4432.00,-74721.94,-74722.13
-15000.00,-0.24,4434.00,-75228.76,-75227.96
-15010.00,0.82,4436.00,-74127.65,-74130.40
-15020.00,-0.99,4438.00,-75899.44,-75896.10
-15030.00,16.82,4440.00,-58314.20,-58371.13
-15040.00,-3.26,4442.00,-78378.07,-78367.05
-15050.00,-1.16,4444.00,-76211.84,-76207.92
-15060.00,0.79,4446.00,-74469.06,-74471.74
-15070.00,1.08,4448.00,-74216.12,-74219.78
-15080.00,5.84,4450.00,-69359.63,-69379.42
-15090.00,-0.78,4452.00,-76169.43,-76166.77
-15100.00,0.86,4454.00,-74611.80,-74614.71
-15110.00,0.65,4456.00,-74707.19,-74709.39
-15120.00,-1.94,4458.00,-77445.93,-77439.36
-15130.00,-1.24,4460.00,-76876.69,-76872.48
-15140.00,0.13,4462.00,-75390.16,-75390.60
-15150.00,-0.26,4464.00,-75891.46,-75890.58
-15160.00,-0.84,4466.00,-76633.71,-76630.87
-15170.00,-1.02,4468.00,-76705.72,-76702.27
-15180.00,7.40,4470.00,-68349.71,-68374.86
-15190.00,-2.84,4472.00,-78790.09,-78780.45
-15200.00,-1.10,4474.00,-76961.06,-76957.33
-15210.00,-0.56,4476.00,-76439.17,-76437.27
-15220.00,-0.87,4478.00,-76966.65,-76963.69
-15230.00,-2.66,4480.00,-78701.48,-78692.43
-15240.00,-1.00,4482.00,-77017.29,-77013.87
-15250.00,1.15,4484.00,-75077.39,-75081.32
-15260.00,0.84,4486.00,-75376.19,-75379.06
-15270.00,-1.24,4488.00,-77393.95,-77389.73
-15280.00,-0.77,4490.00,-77136.53,-77133.89
-15290.00,0.65,4492.00,-75741.81,-75744.04
-15300.00,0.84,4494.00,-75459.75,-75462.61
-15310.00,-0.95,4496.00,-77441.91,-77438.66
-15320.00,-1.26,4498.00,-77827.26,-77822.98
-15330.00,1.26,4500.00,-75199.64,-75203.92
-15340.00,0.72,4502.00,-75894.29,-75896.73
-15350.00,-0.44,4504.00,-77172.46,-77170.97
-15360.00,-0.67,4506.00,-77292.31,-77290.01
-15370.00,1.01,4508.00,-75717.10,-75720.55
-15380.00,1.48,4510.00,-75413.40,-75418.46
-15390.00,-1.89,4512.00,-78676.67,-78670.22
-15400.00,-0.54,4514.00,-77395.62,-77393.78
-15410.00,-0.30,4516.00,-77353.09,-77352.06
-15420.00,0.18,4518.00,-76785.54,-76786.14
-15430.00,-1.05,4520.00,-78033.28,-78029.69
-15440.00,-1.90,4522.00,-79090.46,-79083.99
-15450.00,-2.95,4524.00,-80086.10,-80076.04
-15460.00,-0.15,4526.00,-77263.09,-77262.58
-15470.00,1.13,4528.00,-76205.37,-76209.22
-15480.00,0.76,4530.00,-76554.11,-76556.72
-15490.00,-4.36,4532.00,-81612.83,-81597.93
-15500.00,-4.74,4534.00,-82200.53,-82184.33
-15510.00,-0.84,4536.00,-78331.54,-78328.67
-15520.00,1.32,4538.00,-76076.98,-76081.50
-15530.00,-0.48,4540.00,-78073.57,-78071.92
-15540.00,0.54,4542.00,-77122.88,-77124.74
-15550.00,-0.90,4544.00,-78455.25,-78452.16
-15560.00,1.02,4546.00,-76692.95,-76696.43
-15570.00,-1.90,4548.00,-79737.43,-79730.92
-15580.00,1.36,4550.00,-76357.28,-76361.94
-15590.00,0.02,4552.00,-77813.03,-77813.10
-15600.00,-0.23,4554.00,-78225.97,-78225.19
-15610.00,-0.74,4556.00,-78631.04,-78628.49
-15620.00,0.96,4558.00,-76992.51,-76995.81
-15630.00,48.26,4560.00,-29889.45,-30054.87
-15640.00,-3.51,4562.00,-81568.86,-81556.83
-15650.00,1.24,4564.00,-76845.24,-76849.48
-15660.00,-0.94,4566.00,-79231.81,-79228.60
-15670.00,1.10,4568.00,-77135.38,-77139.16
-15680.00,1.55,4570.00,-76665.09,-76670.41
-15690.00,0.68,4572.00,-77755.35,-77757.67
-15700.00,-0.29,4574.00,-78710.68,-78709.66
-15710.00,0.49,4576.00,-77866.12,-77867.79
-15720.00,0.99,4578.00,-77578.31,-77581.70
-15730.00,1.59,4580.00,-76998.20,-77003.67
-15740.00,-2.97,4582.00,-81470.46,-81460.26
-15750.00,0.56,4584.00,-78127.72,-78129.65
-15760.00,-1.13,4586.00,-79896.52,-79892.64
-15770.00,-0.77,4588.00,-79426.38,-79423.73
-15780.00,-4.52,4590.00,-83335.35,-83319.80
-15790.00,1.31,4592.00,-77625.85,-77630.35
-15800.00,0.71,4594.00,-78107.73,-78110.17
-15810.00,0.78,4596.00,-78154.82,-78157.51
-15820.00,0.62,4598.00,-78477.11,-78479.24
-15830.00,0.92,4600.00,-78068.12,-78071.27
-15840.00,1.40,4602.00,-77658.16,-77662.98
-15850.00,1.22,4604.00,-78027.37,-78031.58
-15860.00,0.78,4606.00,-78380.96,-78383.64
-15870.00,0.35,4608.00,-78832.52,-78833.73
-15880.00,0.65,4610.00,-78747.97,-78750.20
-15890.00,1.02,4612.00,-78314.29,-78317.81
-15900.00,1.41,4614.00,-77910.48,-77915.32
-15910.00,2.33,4616.00,-77204.65,-77212.68
-15920.00,0.65,4618.00,-78862.52,-78864.77
-15930.00,-0.64,4620.00,-80095.69,-80093.48
-15940.00,-0.28,4622.00,-79943.30,-79942.34
-15950.00,1.80,4624.00,-77891.18,-77897.39
-15960.00,1.64,4626.00,-77964.52,-77970.16
-15955.00,-0.53,4628.00,-80243.19,-80241.37
-15950.00,1.05,4630.00,-78669.91,-78673.51
-15945.00,0.42,4632.00,-79106.80,-79108.25
-15940.00,0.83,4634.00,-78787.54,-78790.39
-15935.00,-1.69,4636.00,-81349.65,-81343.84
-15930.00,1.08,4638.00,-78382.59,-78386.31
-15925.00,0.63,4640.00,-78886.63,-78888.78
-15920.00,0.18,4642.00,-79414.66,-79415.28
-15915.00,-0.78,4644.00,-80192.15,-80189.47
-15910.00,1.13,4646.00,-78281.09,-78284.95
-15905.00,1.66,4648.00,-77862.60,-77868.29
-15900.00,3.86,4650.00,-75498.52,-75511.72
-15895.00,-0.19,4652.00,-79497.61,-79496.97
-15890.00,-0.98,4654.00,-80423.11,-80419.78
-15885.00,-0.99,4656.00,-80301.92,-80298.53
-15880.00,-1.39,4658.00,-80604.03,-80599.30
-15875.00,-3.66,4660.00,-83023.37,-83010.89
-15870.00,-0.51,4662.00,-79771.65,-79769.92
-15865.00,1.17,4664.00,-77960.64,-77964.61
-15860.00,1.02,4666.00,-78250.05,-78253.51
-15855.00,1.53,4668.00,-77685.35,-77690.55
-15850.00,-1.14,4670.00,-80194.68,-80190.79
-15845.00,0.33,4672.00,-78842.28,-78843.39
-15840.00,0.27,4674.00,-78893.96,-78894.87
-15835.00,0.81,4676.00,-78163.49,-78166.25
-15830.00,-1.09,4678.00,-80153.08,-80149.40
-15825.00,2.99,4680.00,-76116.65,-76126.76
-15820.00,2.65,4682.00,-76265.16,-76274.11
-15815.00,-1.19,4684.00,-80149.16,-80145.15
-15810.00,1.09,4686.00,-77960.05,-77963.72
-15805.00,-4.60,4688.00,-83453.95,-83438.46
-15800.00,1.08,4690.00,-77783.65,-77787.28
-15795.00,0.57,4692.00,-78401.58,-78403.51
-15790.00,-0.60,4694.00,-79408.05,-79406.02
-15785.00,0.80,4696.00,-77960.51,-77963.20
-15780.00,1.10,4698.00,-77799.98,-77803.66
-15775.00,1.67,4700.00,-77083.22,-77088.84
-15770.00,-1.24,4702.00,-79912.71,-79908.53
-15765.00,0.19,4704.00,-78616.61,-78617.26
-15760.00,0.06,4706.00,-78648.39,-78648.59
-15755.00,0.78,4708.00,-77804.26,-77806.86
-15750.00,-0.99,4710.00,-79703.76,-79700.46
-15745.00,5.06,4712.00,-73598.01,-73614.93
-15740.00,12.48,4714.00,-66020.49,-66062.16
-15735.00,-0.18,4716.00,-78795.85,-78795.26
-15730.00,-1.13,4718.00,-79746.88,-79743.10
-15725.00,-0.84,4720.00,-79272.08,-79269.26
-15720.00,-9.67,4722.00,-88186.02,-88153.83
-15715.00,-3.81,4724.00,-82362.65,-82349.99
-15710.00,1.06,4726.00,-77306.70,-77310.22
-15705.00,1.24,4728.00,-77179.94,-77184.04
-15700.00,-4.04,4730.00,-82538.31,-82524.89
-15695.00,0.80,4732.00,-77506.01,-77508.66
-15690.00,-1.00,4734.00,-79311.81,-79308.50
-15685.00,-0.97,4736.00,-79396.22,-79393.01
-15680.00,0.97,4738.00,-77286.67,-77289.87
-15675.00,0.95,4740.00,-77264.98,-77268.11
-15670.00,-0.83,4742.00,-79175.78,-79173.04
-15665.00,-0.86,4744.00,-79063.32,-79060.49
-15660.00,0.94,4746.00,-77181.04,-77184.14
-15655.00,1.00,4748.00,-77261.46,-77264.76
-15650.00,-1.04,4750.00,-79196.60,-79193.18
-15645.00,-0.92,4752.00,-78951.46,-78948.42
-15640.00,0.80,4754.00,-77370.54,-77373.17
-15635.00,0.81,4756.00,-77297.77,-77300.44
-15630.00,-0.93,4758.00,-78875.64,-78872.60
-15625.00,-1.06,4760.00,-79129.76,-79126.29
-15620.00,1.10,4762.00,-76959.84,-76963.46
-15615.00,0.92,4764.00,-76953.76,-76956.78
-15610.00,-0.72,4766.00,-78692.09,-78689.72
-15605.00,-0.74,4768.00,-78748.77,-78746.34
-15600.00,0.92,4770.00,-76888.03,-76891.05
-15595.00,1.12,4772.00,-76746.96,-76750.62
-15590.00,-1.24,4774.00,-79179.65,-79175.61
-15585.00,-0.94,4776.00,-78694.53,-78691.46
-15580.00,0.57,4778.00,-77193.10,-77194.96
-15575.00,0.62,4780.00,-77257.52,-77259.53
-15570.00,-0.91,4782.00,-78616.51,-78613.54
-15565.00,-1.19,4784.00,-78858.33,-78854.44
-15560.00,1.59,4786.00,-76204.45,-76209.63
-15555.00,1.03,4788.00,-76624.51,-76627.86
-15550.00,-0.19,4790.00,-77759.74,-77759.12
-15545.00,-0.26,4792.00,-77973.44,-77972.60
-15540.00,0.89,4794.00,-76717.94,-76720.82
-15535.00,1.13,4796.00,-76350.27,-76353.93
-15530.00,-4.97,4798.00,-82588.75,-82572.67
-15525.00,-2.51,4800.00,-80067.81,-80059.70
-15520.00,-0.24,4802.00,-77641.22,-77640.44
-15515.00,0.31,4804.00,-77215.91,-77216.90
-15510.00,-0.38,4806.00,-77891.03,-77889.80
-15505.00,-1.66,4808.00,-78989.29,-78983.93
-15500.00,-4.18,4810.00,-81599.26,-81585.80
-15495.00,1.40,4812.00,-76058.45,-76062.95
-15490.00,1.90,4814.00,-75359.19,-75365.31
-15485.00,0.77,4816.00,-76545.66,-76548.15
-15480.00,-0.25,4818.00,-77645.06,-77644.25
-15475.00,0.09,4820.00,-77114.36,-77114.65
-15470.00,1.03,4822.00,-76189.42,-76192.71
-15465.00,1.37,4824.00,-75958.38,-75962.76
-15460.00,-3.60,4826.00,-80748.35,-80736.82
-15455.00,4.71,4828.00,-72406.95,-72422.02
-15450.00,-1.16,4830.00,-78405.99,-78402.28
-15445.00,0.61,4832.00,-76489.80,-76491.76
-15440.00,-0.95,4834.00,-77975.28,-77972.23
-15435.00,-0.74,4836.00,-77902.69,-77900.33
-15430.00,-0.92,4838.00,-77978.45,-77975.50
-15425.00,1.40,4840.00,-75532.65,-75537.11
-15420.00,-1.00,4842.00,-78075.46,-78072.27
-15415.00,-0.67,4844.00,-77673.86,-77671.74
-15410.00,-0.51,4846.00,-77361.39,-77359.76
-15405.00,0.82,4848.00,-76156.90,-76159.50
-15400.00,-1.14,4850.00,-78101.39,-78097.76
-15395.00,-1.49,4852.00,-78271.70,-78266.96
-15390.00,-1.37,4854.00,-78246.15,-78241.80
-15385.00,0.35,4856.00,-76551.77,-76552.89
-15380.00,-0.12,4858.00,-76834.04,-76833.65
-15375.00,-0.66,4860.00,-77435.52,-77433.41
-15370.00,-1.00,4862.00,-77842.70,-77839.54
-15365.00,2.89,4864.00,-73765.56,-73774.68
-15360.00,-6.58,4866.00,-83250.15,-83229.38
-15355.00,1.28,4868.00,-75491.46,-75495.51
-15350.00,-1.12,4870.00,-77722.23,-77718.70
-15345.00,3.92,4872.00,-72644.92,-72657.28
-15340.00,-1.44,4874.00,-78133.43,-78128.92
-15335.00,-0.97,4876.00,-77523.52,-77520.46
-15330.00,0.99,4878.00,-75480.27,-75483.39
-15325.00,-0.56,4880.00,-77177.56,-77175.79
-15320.00,-0.69,4882.00,-77193.04,-77190.88
-15315.00,-1.02,4884.00,-77401.32,-77398.13
-15310.00,1.13,4886.00,-75389.09,-75392.64
-15305.00,-1.48,4888.00,-77936.91,-77932.28
-15300.00,-0.91,4890.00,-77210.16,-77207.32
-15295.00,-0.32,4892.00,-76746.99,-76745.99
-15290.00,0.43,4894.00,-75972.89,-75974.25
-15285.00,-0.93,4896.00,-77153.78,-77150.89
-15280.00,-1.27,4898.00,-77591.86,-77587.91
-15275.00,-2.85,4900.00,-79206.00,-79197.10
-15270.00,1.29,4902.00,-74872.10,-74876.11
-15265.00,1.04,4904.00,-75183.97,-75187.20
-15260.00,0.88,4906.00,-75416.09,-75418.82
-15255.00,-1.65,4908.00,-77749.05,-77743.93
-15250.00,0.73,4910.00,-75384.92,-75387.20
-15245.00,0.32,4912.00,-75908.80,-75909.78
-15240.00,0.43,4914.00,-75617.01,-75618.34
-15235.00,-0.98,4916.00,-76996.02,-76993.00
-15230.00,1.49,4918.00,-74657.86,-74662.48
-15225.00,2.83,4920.00,-73165.49,-73174.26
-15220.00,0.84,4922.00,-75081.34,-75083.94
-15215.00,1.05,4924.00,-75012.62,-75015.88
-15210.00,-0.73,4926.00,-76681.15,-76678.89
-15205.00,2.35,4928.00,-73484.12,-73491.37
-15200.00,1.02,4930.00,-74957.65,-74960.79
-15195.00,-0.36,4932.00,-76264.84,-76263.73
-15190.00,0.61,4934.00,-75141.31,-75143.19
-15185.00,1.23,4936.00,-74650.83,-74654.60
-15180.00,1.16,4938.00,-74690.35,-74693.93
-15175.00,-1.98,4940.00,-77653.98,-77647.90
-15170.00,0.76,4942.00,-75017.79,-75020.12
-15165.00,-0.16,4944.00,-75963.82,-75963.32
-15160.00,0.03,4946.00,-75584.34,-75584.42
-15155.00,-1.07,4948.00,-76740.14,-76736.87
-15150.00,1.33,4950.00,-74406.97,-74411.05
-15145.00,-5.43,4952.00,-80984.48,-80967.86
-15140.00,16.76,4954.00,-58812.26,-58863.48
-15135.00,-0.35,4956.00,-76025.66,-76024.58
-15130.00,-0.24,4958.00,-75732.24,-75731.52
-15125.00,-1.18,4960.00,-76650.33,-76646.74
-15120.00,-1.14,4962.00,-76738.62,-76735.14
-15115.00,-2.34,4964.00,-77789.30,-77782.17
-15110.00,-2.06,4966.00,-77430.27,-77424.02
-15105.00,0.48,4968.00,-75032.60,-75034.07
-15100.00,0.91,4970.00,-74488.89,-74491.66
-15095.00,-0.04,4972.00,-75325.39,-75325.26
-15090.00,-1.01,4974.00,-76438.36,-76435.29
-15085.00,2.03,4976.00,-73325.23,-73331.37
-15080.00,1.14,4978.00,-74057.50,-74060.97
-15075.00,3.02,4980.00,-72312.60,-72321.73
-15070.00,0.22,4982.00,-75085.23,-75085.89
-15065.00,-0.99,4984.00,-76111.15,-76108.18
-15060.00,-0.85,4986.00,-76077.88,-76075.32
-15055.00,7.28,4988.00,-67973.23,-67995.19
-15050.00,3.44,4990.00,-71618.73,-71629.10
-15045.00,-1.07,4992.00,-76194.52,-76191.30
-15040.00,-0.49,4994.00,-75679.49,-75678.02
-15035.00,-1.19,4996.00,-76184.75,-76181.18
-15030.00,-2.80,4998.00,-77822.23,-77813.81
-15025.00,-0.86,5000.00,-75987.45,-75984.85
-15020.00,1.67,5002.00,-73279.00,-73284.00
-15015.00,0.76,5004.00,-74157.35,-74159.64
-15010.00,-0.78,5006.00,-75830.02,-75827.68
-15005.00,-0.40,5008.00,-75294.85,-75293.65
-15000.00,0.87,5010.00,-73954.86,-73957.46
-14995.00,1.38,5012.00,-73589.60,-73593.72
-14990.00,-1.32,5014.00,-76163.74,-76159.81
-14985.00,-1.26,5016.00,-75995.17,-75991.41
-14980.00,0.31,5018.00,-74569.68,-74570.60
-14975.00,0.32,5020.00,-74480.88,-74481.83
-14970.00,-0.77,5022.00,-75423.93,-75421.62
-14965.00,-1.04,5024.00,-75822.67,-75819.56
-14960.00,3.19,5026.00,-71560.77,-71570.27
-14955.00,2.37,5028.00,-72201.01,-72208.07
-14950.00,1.34,5030.00,-73337.32,-73341.31
-14945.00,1.12,5032.00,-73581.13,-73584.45
-14940.00,11.13,5034.00,-63377.76,-63410.79
-14935.00,0.55,5036.00,-74024.28,-74025.92
-14930.00,-0.38,5038.00,-75020.67,-75019.54
-14925.00,-0.46,5040.00,-74903.53,-74902.18
-14920.00,-1.00,5042.00,-75478.65,-75475.68
-14915.00,1.90,5044.00,-72671.42,-72677.05
-14910.00,-2.32,5046.00,-76711.73,-76704.88
-14905.00,0.02,5048.00,-74352.74,-74352.80
-14900.00,0.90,5050.00,-73603.24,-73605.88
-14895.00,-0.19,5052.00,-74529.71,-74529.16
-14890.00,-1.29,5054.00,-75568.69,-75564.89
-14885.00,45.05,5056.00,-29370.04,-29502.66
-14880.00,0.95,5058.00,-73346.07,-73348.87
-14875.00,-4.71,5060.00,-78895.80,-78881.95
-14870.00,-0.91,5062.00,-75238.68,-75236.00
-14865.00,-0.53,5064.00,-74775.42,-74773.87
-14860.00,-0.57,5066.00,-74675.50,-74673.82
-14855.00,0.89,5068.00,-73345.77,-73348.37
-14850.00,-1.24,5070.00,-75439.34,-75435.72
-14845.00,-1.76,5072.00,-75787.46,-75782.30
-14840.00,-1.07,5074.00,-75199.90,-75196.77
-14835.00,-0.02,5076.00,-74163.46,-74163.42
-14830.00,-0.09,5078.00,-74043.30,-74043.05
-14825.00,-0.90,5080.00,-74924.78,-74922.17
-14820.00,-1.01,5082.00,-75099.65,-75096.70
-14815.00,-59.99,5084.00,-133883.56,-133708.76
-14810.00,-8.28,5086.00,-82207.84,-82183.72
-14805.00,1.24,5088.00,-72786.69,-72790.29
-14800.00,1.13,5090.00,-72712.51,-72715.79
-14795.00,0.18,5092.00,-73649.12,-73649.63
-14790.00,-0.49,5094.00,-74444.24,-74442.81
-14785.00,0.89,5096.00,-72902.00,-72904.58
-14780.00,1.10,5098.00,-72623.08,-72626.28
-14775.00,5.15,5100.00,-68720.30,-68735.22
-14770.00,-1.39,5102.00,-75138.15,-75134.12
-14765.00,-0.02,5104.00,-73659.89,-73659.82
-14760.00,0.06,5106.00,-73723.33,-73723.49
-14755.00,-0.75,5108.00,-74447.82,-74445.65
-14750.00,-0.89,5110.00,-74438.47,-74435.91
-14745.00,-41.93,5112.00,-115614.50,-115493.56
-14740.00,14.91,5114.00,-58737.36,-58780.34
-14735.00,1.27,5116.00,-72208.57,-72212.22
-14730.00,-1.29,5118.00,-74872.84,-74869.13
-14725.00,-0.29,5120.00,-73883.64,-73882.81
-14720.00,0.46,5122.00,-72947.54,-72948.86
-14715.00,0.77,5124.00,-72714.22,-72716.42
-14710.00,-1.04,5126.00,-74578.79,-74575.80
-14705.00,-3.35,5128.00,-76693.17,-76683.57
-14700.00,1.69,5130.00,-71684.51,-71689.36
-14695.00,-1.41,5132.00,-74883.13,-74879.10
-14690.00,1.16,5134.00,-72132.25,-72135.56
-14685.00,-0.30,5136.00,-73580.86,-73579.99
-14680.00,0.31,5138.00,-73085.97,-73086.87
-14675.00,-0.82,5140.00,-74060.81,-74058.47
-14670.00,1.08,5142.00,-72097.33,-72100.42
-14665.00,-3.18,5144.00,-76500.93,-76491.85
-14660.00,2.29,5146.00,-70905.39,-70911.91
-14655.00,1.28,5148.00,-71803.68,-71807.33
-14650.00,-1.11,5150.00,-74338.76,-74335.60
-14645.00,-11.39,5152.00,-84533.87,-84501.50
-14640.00,0.57,5154.00,-72430.80,-72432.43
-14635.00,-0.13,5156.00,-73264.93,-73264.56
